Name	Taste	Smiles	Reference
delta-Octanolactone	Sweet	CCCC1CCCC(=O)O1	VirtuousSweetBitter
delta-Tetradecalactone	Sweet	CCCCCCCCCC1CCCC(=O)O1	VirtuousSweetBitter
delta-Undecalactone	Sweet	CCCCCCC1CCCC(=O)O1	VirtuousSweetBitter
DIETHYL MALONATE	Sweet	CCOC(=O)CC(=O)OCC	VirtuousSweetBitter
DIETHYL SUCCINATE	Sweet	CCOC(=O)CCC(=O)OCC	VirtuousSweetBitter
Dihydro-alpha-ionone	Sweet	CC(=O)CCC1C(C)=CCCC1(C)C	VirtuousSweetBitter
Dihydrocarveol	Sweet	C=C(C)C1CCC(C)C(O)C1	VirtuousSweetBitter
Dihydrojasmone	Sweet	CCCCCC1=C(C)CCC1=O	VirtuousSweetBitter
Dihydrojasmone lactone	Sweet	CCCCCCC1(C)CCC(=O)O1	VirtuousSweetBitter
DIMETHYL SUCCINATE	Sweet	COC(=O)CCC(=O)OC	VirtuousSweetBitter
dimethyl sulfide	Sweet	CSC	VirtuousSweetBitter
D-Limonene	Sweet	C=C(C)[C@H]1CC=C(C)CC1	VirtuousSweetBitter
Dmpec isobutyrate	Sweet	CC(C)C(=O)OC(C)(C)CCc1ccccc1	VirtuousSweetBitter
Estragole	Sweet	C=CCc1ccc(OC)cc1	VirtuousSweetBitter
Ethyl (4-methylphenoxy)acetate	Sweet	CCOC(=O)COc1ccc(C)cc1	VirtuousSweetBitter
ethyl (E)-2-methylpent-3-enoate	Sweet	C/C=C/C(C)C(=O)OCC	VirtuousSweetBitter
Ethyl (E)-hept-4-enoate	Sweet	CC/C=C/CCC(=O)OCC	VirtuousSweetBitter
Ethyl (methylthio)acetate	Sweet	CCOC(=O)CSC	VirtuousSweetBitter
Ethyl 2-methyl-4-pentenoate	Sweet	C=CCC(C)C(=O)OCC	VirtuousSweetBitter
Ethyl 2-methylbutyrate	Sweet	CCOC(=O)C(C)CC	VirtuousSweetBitter
Ethyl 3-(2-furyl)propionate	Sweet	CCOC(=O)CCc1ccco1	VirtuousSweetBitter
Ethyl 3-(methylthio)propionate	Sweet	CCOC(=O)CCSC	VirtuousSweetBitter
ETHYL 3-HEXENOATE	Sweet	CC/C=C/CC(=O)OCC	VirtuousSweetBitter
Ethyl 3-hydroxybutyrate	Sweet	CCOC(=O)CC(C)O	VirtuousSweetBitter
Ethyl 3-hydroxyhexanoate	Sweet	CCCC(O)CC(=O)OCC	VirtuousSweetBitter
Ethyl 3-methylpentanoate	Sweet	CCOC(=O)CC(C)CC	VirtuousSweetBitter
Ethyl 3-oxohexanoate	Sweet	CCCC(=O)CC(=O)OCC	VirtuousSweetBitter
Ethyl 3-phenylglycidate	Sweet	CCOC(=O)C1OC1c1ccccc1	VirtuousSweetBitter
Ethyl 4-methoxybenzoate	Sweet	CCOC(=O)c1ccc(OC)cc1	VirtuousSweetBitter
ETHYL ACETATE	Sweet	CCOC(C)=O	VirtuousSweetBitter
ethyl acetoacetate	Sweet	CCOC(=O)CC(C)=O	VirtuousSweetBitter
ETHYL BUTYRATE	Sweet	CCCC(=O)OCC	VirtuousSweetBitter
Ethyl caproate	Sweet	CCCCCC(=O)OCC	VirtuousSweetBitter
ETHYL CINNAMATE	Sweet	CCOC(=O)/C=C/c1ccccc1	VirtuousSweetBitter
ETHYL DECANOATE	Sweet	CCCCCCCCCC(=O)OCC	VirtuousSweetBitter
ETHYL HEPTANOATE	Sweet	CCCCCCC(=O)OCC	VirtuousSweetBitter
Ethyl hex-2-enoate	Sweet	CCC/C=C/C(=O)OCC	VirtuousSweetBitter
ETHYL ISOBUTYRATE	Sweet	CCOC(=O)C(C)C	VirtuousSweetBitter
ETHYL ISOVALERATE	Sweet	CCOC(=O)CC(C)C	VirtuousSweetBitter
ETHYL LACTATE	Sweet	CCOC(=O)C(C)O	VirtuousSweetBitter
ETHYL LAURATE	Sweet	CCCCCCCCCCCC(=O)OCC	VirtuousSweetBitter
ETHYL LEVULINATE	Sweet	CCOC(=O)CCC(C)=O	VirtuousSweetBitter
Ethyl methyl sulfide	Sweet	CCSC	VirtuousSweetBitter
Ethyl methyl-p-tolylglycidate	Sweet	CCOC(=O)C1OC1(C)c1ccc(C)cc1	VirtuousSweetBitter
ETHYL NONANOATE	Sweet	CCCCCCCCC(=O)OCC	VirtuousSweetBitter
Ethyl pentanoate	Sweet	CCCCC(=O)OCC	VirtuousSweetBitter
ETHYL PROPIONATE	Sweet	CCOC(=O)CC	VirtuousSweetBitter
ETHYL PYRUVATE	Sweet	CCOC(=O)C(C)=O	VirtuousSweetBitter
Ethyl salicylate	Sweet	CCOC(=O)c1ccccc1O	VirtuousSweetBitter
ETHYL SORBATE	Sweet	C/C=C/C=C/C(=O)OCC	VirtuousSweetBitter
Ethyl tetradecanoate	Sweet	CCCCCCCCCCCCCC(=O)OCC	VirtuousSweetBitter
Ethyl trans-2-decenoate	Sweet	CCCCCCC/C=C/C(=O)OCC	VirtuousSweetBitter
ethyl trans-2-octenoate	Sweet	CCCCC/C=C/C(=O)OCC	VirtuousSweetBitter
ETHYL UNDECANOATE	Sweet	CCCCCCCCCCC(=O)OCC	VirtuousSweetBitter
Ethyl undecylenate	Sweet	C=CCCCCCCCCC(=O)OCC	VirtuousSweetBitter
Ethylene brassylate	Sweet	O=C1CCCCCCCCCCCC(=O)OCCO1	VirtuousSweetBitter
farnesol	Sweet	CC(C)=CCC/C(C)=C/CC/C(C)=C/CO	VirtuousSweetBitter
formic acid	Sweet	O=CO	VirtuousSweetBitter
Furfuryl octanoate	Sweet	CCCCCCCC(=O)OCc1ccco1	VirtuousSweetBitter
Furfuryl pentanoate	Sweet	CCCCC(=O)OCc1ccco1	VirtuousSweetBitter
Furfurylideneacetone	Sweet	CC(=O)/C=C/c1ccco1	VirtuousSweetBitter
gamma-Butyrolactone	Sweet	O=C1CCCO1	VirtuousSweetBitter
gamma-Caprolactone	Sweet	CCC1CCC(=O)O1	VirtuousSweetBitter
gamma-Decalactone	Sweet	CCCCCCC1CCC(=O)O1	VirtuousSweetBitter
gamma-Dodecalactone	Sweet	CCCCCCCCC1CCC(=O)O1	VirtuousSweetBitter
gamma-Heptalactone	Sweet	CCCC1CCC(=O)O1	VirtuousSweetBitter
GERANIC ACID	Sweet	CC(C)=CCC/C(C)=C/C(=O)O	VirtuousSweetBitter
GERANIOL	Sweet	CC(C)=CCC/C(C)=C/CO	VirtuousSweetBitter
Geranyl butyrate	Sweet	CCCC(=O)OC/C=C(\C)CCC=C(C)C	VirtuousSweetBitter
Geranyl isobutyrate	Sweet	CC(C)=CCC/C(C)=C/COC(=O)C(C)C	VirtuousSweetBitter
Geranyl mercaptan	Sweet	CC(C)=CCC/C(C)=C\CS	VirtuousSweetBitter
Geranyl phenylacetate	Sweet	CC(C)=CCC/C(C)=C/COC(=O)Cc1ccccc1	VirtuousSweetBitter
Geranylacetone	Sweet	CC(=O)CC/C=C(\C)CCC=C(C)C	VirtuousSweetBitter
Guaiacyl phenylacetate	Sweet	COc1ccccc1OC(=O)Cc1ccccc1	VirtuousSweetBitter
Guaiol acetate	Sweet	CC(=O)OC(C)(C)[C@@H]1CC[C@H](C)C2=C(C1)[C@@H](C)CC2	VirtuousSweetBitter
Hedione	Sweet	CCCCCC1C(=O)CCC1CC(=O)OC	VirtuousSweetBitter
Hept-3-enyl isobutyrate	Sweet	CCC/C=C/CCOC(=O)C(C)C	VirtuousSweetBitter
HEPTANOIC ACID	Sweet	CCCCCCC(=O)O	VirtuousSweetBitter
Heptyl formate	Sweet	CCCCCCCOC=O	VirtuousSweetBitter
HEPTYL OCTANOATE	Sweet	CCCCCCCOC(=O)CCCCCCC	VirtuousSweetBitter
Hexyl 2-furoate	Sweet	CCCCCCOC(=O)c1ccco1	VirtuousSweetBitter
Hexyl 2-methylbutanoate	Sweet	CCCCCCOC(=O)C(C)CC	VirtuousSweetBitter
HEXYL BUTYRATE	Sweet	CCCCCCOC(=O)CCC	VirtuousSweetBitter
Hexyl cinnamic aldehyde	Sweet	CCCCCC/C(C=O)=C\c1ccccc1	VirtuousSweetBitter
Hexyl formate	Sweet	CCCCCCOC=O	VirtuousSweetBitter
HEXYL HEXANOATE	Sweet	CCCCCCOC(=O)CCCCC	VirtuousSweetBitter
Hexyl isobutyrate	Sweet	CCCCCCOC(=O)C(C)C	VirtuousSweetBitter
Hexyl isovalerate	Sweet	CCCCCCOC(=O)CC(C)C	VirtuousSweetBitter
Hexyl octanoate	Sweet	CCCCCCCC(=O)OCCCCCC	VirtuousSweetBitter
Hexyl phenylacetate	Sweet	CCCCCCOC(=O)Cc1ccccc1	VirtuousSweetBitter
HYDROGEN ORNITHINE CHLORIDE	Sweet	NCCCC(N)C(=O)O.[Cl-].[H+]	VirtuousSweetBitter
Hydroxycitronellal	Sweet	CC(CC=O)CCCC(C)(C)O	VirtuousSweetBitter
Ionone, methyl-	Sweet	CCC(=O)/C=C/C1C(C)=CCCC1(C)C	VirtuousSweetBitter
Isoamyl butyrate	Sweet	CCCC(=O)OCCC(C)C	VirtuousSweetBitter
Isoamyl isobutyrate	Sweet	CC(C)CCOC(=O)C(C)C	VirtuousSweetBitter
ISOAMYL ISOVALERATE	Sweet	CC(C)CCOC(=O)CC(C)C	VirtuousSweetBitter
Isobutyl 2-furanpropionate	Sweet	CC(C)COC(=O)CCc1ccco1	VirtuousSweetBitter
ISOBUTYL ANTHRANILATE	Sweet	CC(C)COC(=O)c1ccccc1N	VirtuousSweetBitter
Isobutyl benzoate	Sweet	CC(C)COC(=O)c1ccccc1	VirtuousSweetBitter
Isobutyl butyrate	Sweet	CCCC(=O)OCC(C)C	VirtuousSweetBitter
Isobutyl cinnamate	Sweet	CC(C)COC(=O)/C=C/c1ccccc1	VirtuousSweetBitter
ISOBUTYL FORMATE	Sweet	CC(C)COC=O	VirtuousSweetBitter
Isobutyl hexanoate	Sweet	CCCCCC(=O)OCC(C)C	VirtuousSweetBitter
ISOBUTYL ISOVALERATE	Sweet	CC(C)COC(=O)CC(C)C	VirtuousSweetBitter
Isobutyl phenylacetate	Sweet	CC(C)COC(=O)Cc1ccccc1	VirtuousSweetBitter
Isoeugenol	Sweet	C/C=C/c1ccc(O)c(OC)c1	VirtuousSweetBitter
Isoeugenyl phenylacetate	Sweet	C/C=C/c1ccc(OC(=O)Cc2ccccc2)c(OC)c1	VirtuousSweetBitter
Isojasmone	Sweet	CC/C=C/CC1=C(C)C(=O)CC1	VirtuousSweetBitter
Isopentyl benzoate	Sweet	CC(C)CCOC(=O)c1ccccc1	VirtuousSweetBitter
Isopentyl cinnamate	Sweet	CC(C)CCOC(=O)/C=C/c1ccccc1	VirtuousSweetBitter
Isopentyl formate	Sweet	CC(C)CCOC=O	VirtuousSweetBitter
Isopentyl hexanoate	Sweet	CCCCCC(=O)OCCC(C)C	VirtuousSweetBitter
Isopentyl octanoate	Sweet	CCCCCCCC(=O)OCCC(C)C	VirtuousSweetBitter
ISOPHORONE	Sweet	CC1=CC(=O)CC(C)(C)C1	VirtuousSweetBitter
Isopropyl 2-methylbutyrate	Sweet	CCC(C)C(=O)OC(C)C	VirtuousSweetBitter
ISOPROPYL ACETATE	Sweet	CC(=O)OC(C)C	VirtuousSweetBitter
Isopropyl butyrate	Sweet	CCCC(=O)OC(C)C	VirtuousSweetBitter
ISOPROPYL FORMATE	Sweet	CC(C)OC=O	VirtuousSweetBitter
Isopulegol acetate	Sweet	C=C(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(C)=O	VirtuousSweetBitter
JASMOLACTONE	Sweet	CC/C=C/CCC1CCCC(=O)O1	VirtuousSweetBitter
lactic acid	Sweet	CC(O)C(=O)O	VirtuousSweetBitter
Lactone of cis-jasmone	Sweet	CC/C=C/CCC1(C)CCC(=O)O1	VirtuousSweetBitter
Leaf acetal	Sweet	CC/C=C/CCOC(C)OCC	VirtuousSweetBitter
LEVULINIC ACID	Sweet	CC(=O)CCC(=O)O	VirtuousSweetBitter
L-glutamine	Sweet	NC(=O)CC[C@H](N)C(=O)O	VirtuousSweetBitter
Linalyl butyrate	Sweet	C=CC(C)(CCC=C(C)C)OC(=O)CCC	VirtuousSweetBitter
Linalyl isobutyrate	Sweet	C=CC(C)(CCC=C(C)C)OC(=O)C(C)C	VirtuousSweetBitter
Linalyl propionate	Sweet	C=CC(C)(CCC=C(C)C)OC(=O)CC	VirtuousSweetBitter
MALTOL	Sweet	Cc1occc(=O)c1O	VirtuousSweetBitter
Maltol isobutyrate	Sweet	Cc1occc(=O)c1OC(=O)C(C)C	VirtuousSweetBitter
Maltol propionate	Sweet	CCC(=O)Oc1c(C)occc1=O	VirtuousSweetBitter
Massoia lactone	Sweet	CCCCCC1CC=CC(=O)O1	VirtuousSweetBitter
Menthyl acetate	Sweet	CC(=O)OC1CC(C)CCC1C(C)C	VirtuousSweetBitter
Methoxystyryl isopropyl ketone	Sweet	COc1ccc(/C=C\C(=O)C(C)C)cc1	VirtuousSweetBitter
Methyl 2-(methylamino)benzoate	Sweet	CNc1ccccc1C(=O)OC	VirtuousSweetBitter
Methyl 2-furoate	Sweet	COC(=O)c1ccco1	VirtuousSweetBitter
Methyl 2-methoxybenzoate	Sweet	COC(=O)c1ccccc1OC	VirtuousSweetBitter
Methyl 2-methylbutyrate	Sweet	CCC(C)C(=O)OC	VirtuousSweetBitter
Methyl 2-methylpentanoate	Sweet	CCCC(C)C(=O)OC	VirtuousSweetBitter
Methyl 2-nonenoate	Sweet	CCCCCC/C=C\C(=O)OC	VirtuousSweetBitter
Methyl 2-nonynoate	Sweet	CCCCCCC#CC(=O)OC	VirtuousSweetBitter
Methyl 2-octynoate	Sweet	CCCCCC#CC(=O)OC	VirtuousSweetBitter
Methyl 2-undecynoate	Sweet	CCCCCCCCC#CC(=O)OC	VirtuousSweetBitter
Methyl 3-phenylpropionate	Sweet	COC(=O)CCc1ccccc1	VirtuousSweetBitter
METHYL 4-METHOXYBENZOATE	Sweet	COC(=O)c1ccc(OC)cc1	VirtuousSweetBitter
METHYL 4-METHYLPENTANOATE	Sweet	COC(=O)CCC(C)C	VirtuousSweetBitter
Methyl butyrate	Sweet	CCCC(=O)OC	VirtuousSweetBitter
Methyl cinnamate	Sweet	COC(=O)/C=C/c1ccccc1	VirtuousSweetBitter
Methyl cyclohexanecarboxylate	Sweet	COC(=O)C1CCCCC1	VirtuousSweetBitter
METHYL HEPTANOATE	Sweet	CCCCCCC(=O)OC	VirtuousSweetBitter
METHYL ISOBUTYRATE	Sweet	COC(=O)C(C)C	VirtuousSweetBitter
Methyl isovalerate	Sweet	COC(=O)CC(C)C	VirtuousSweetBitter
Methyl jasmonate	Sweet	CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(=O)OC	VirtuousSweetBitter
Methyl octanoate	Sweet	CCCCCCCC(=O)OC	VirtuousSweetBitter
METHYL PHENYLACETATE	Sweet	COC(=O)Cc1ccccc1	VirtuousSweetBitter
methyl salicylate	Sweet	COC(=O)c1ccccc1O	VirtuousSweetBitter
Methyl trans-2-octenoate	Sweet	CCCCC/C=C/C(=O)OC	VirtuousSweetBitter
METHYL VALERATE	Sweet	CCCCC(=O)OC	VirtuousSweetBitter
methylglyoxal	Sweet	CC(=O)C=O	VirtuousSweetBitter
Methylthiomethyl butyrate	Sweet	CCCC(=O)OCSC	VirtuousSweetBitter
MYRCENE	Sweet	C=CC(=C)CCC=C(C)C	VirtuousSweetBitter
NEROLIDOL	Sweet	C=CC(C)(O)CC/C=C(\C)CCC=C(C)C	VirtuousSweetBitter
Neryl acetate	Sweet	CC(=O)OC/C=C(/C)CCC=C(C)C	VirtuousSweetBitter
Neryl butyrate	Sweet	CCCC(=O)OC/C=C(/C)CCC=C(C)C	VirtuousSweetBitter
Neryl isobutyrate	Sweet	CC(C)=CCC/C(C)=C\COC(=O)C(C)C	VirtuousSweetBitter
Neryl propionate	Sweet	CCC(=O)OC/C=C(/C)CCC=C(C)C	VirtuousSweetBitter
nonan-3-yl acetate	Sweet	CCCCCCC(CC)OC(C)=O	VirtuousSweetBitter
NONANOIC ACID	Sweet	CCCCCCCCC(=O)O	VirtuousSweetBitter
o-cresol	Sweet	Cc1ccccc1O	VirtuousSweetBitter
Octyl 2-methylbutyrate	Sweet	CCCCCCCCOC(=O)C(C)CC	VirtuousSweetBitter
Octyl butyrate	Sweet	CCCCCCCCOC(=O)CCC	VirtuousSweetBitter
Octyl isobutyrate	Sweet	CCCCCCCCOC(=O)C(C)C	VirtuousSweetBitter
Octyl propionate	Sweet	CCCCCCCCOC(=O)CC	VirtuousSweetBitter
PENTYL BUTYRATE	Sweet	CCCCCOC(=O)CCC	VirtuousSweetBitter
PENTYL HEXANOATE	Sweet	CCCCCOC(=O)CCCCC	VirtuousSweetBitter
Phenethyl acetate	Sweet	CC(=O)OCCc1ccccc1	VirtuousSweetBitter
Phenethyl butyrate	Sweet	CCCC(=O)OCCc1ccccc1	VirtuousSweetBitter
Phenethyl salicylate	Sweet	O=C(OCCc1ccccc1)c1ccccc1O	VirtuousSweetBitter
Phenylacetaldehyde diisobutyl acetal	Sweet	CC(C)COC(Cc1ccccc1)OCC(C)C	VirtuousSweetBitter
PHENYLACETIC ACID	Sweet	O=C(O)Cc1ccccc1	VirtuousSweetBitter
PHTHALIDE	Sweet	O=C1OCc2ccccc21	VirtuousSweetBitter
Piperonylacetone	Sweet	CC(=O)CCc1ccc2c(c1)OCO2	VirtuousSweetBitter
p-Mentha-8-thiol-3-one	Sweet	CC1CCC(C(C)(C)S)C(=O)C1	VirtuousSweetBitter
Prenyl acetate	Sweet	CC(=O)OCC=C(C)C	VirtuousSweetBitter
propionic acid	Sweet	CCC(=O)O	VirtuousSweetBitter
Propyl butyrate	Sweet	CCCOC(=O)CCC	VirtuousSweetBitter
Propyl heptanoate	Sweet	CCCCCCC(=O)OCCC	VirtuousSweetBitter
PROPYL HEXANOATE	Sweet	CCCCCC(=O)OCCC	VirtuousSweetBitter
PROPYL ISOBUTYRATE	Sweet	CCCOC(=O)C(C)C	VirtuousSweetBitter
Pyruvic acid	Sweet	CC(=O)C(=O)O	VirtuousSweetBitter
Rhodinyl butyrate	Sweet	C=C(C)CCCC(C)CCOC(=O)CCC	VirtuousSweetBitter
Safranal	Sweet	CC1=C(C=O)C(C)(C)CC=C1	VirtuousSweetBitter
S-Allyl thiopropionate	Sweet	C=CCSC(=O)CC	VirtuousSweetBitter
S-Ethyl thioacetate	Sweet	CCSC(C)=O	VirtuousSweetBitter
S-Methyl 2-methylbutanethioate	Sweet	CCC(C)C(=O)SC	VirtuousSweetBitter
Terpinen-4-ol	Sweet	CC1=CCC(O)(C(C)C)CC1	VirtuousSweetBitter
TETRADECANAL	Sweet	CCCCCCCCCCCCCC=O	VirtuousSweetBitter
TETRAHYDROFURFURYL ACETATE	Sweet	CC(=O)OCC1CCCO1	VirtuousSweetBitter
Tetrahydrofurfuryl butyrate	Sweet	CCCC(=O)OCC1CCCO1	VirtuousSweetBitter
Tetrahydrofurfuryl propionate	Sweet	CCC(=O)OCC1CCCO1	VirtuousSweetBitter
TIGLIC ACID	Sweet	C/C=C(\C)C(=O)O	VirtuousSweetBitter
Tiglic aldehyde	Sweet	C/C=C(\C)C=O	VirtuousSweetBitter
trans-2-Hexen-1-Ol	Sweet	CCC/C=C/CO	VirtuousSweetBitter
trans-2-Hexenal	Sweet	CCC/C=C/C=O	VirtuousSweetBitter
trans-2-Hexenyl butyrate	Sweet	CCC/C=C/COC(=O)CCC	VirtuousSweetBitter
trans-2-Hexenyl isovalerate	Sweet	CCC/C=C/COC(=O)CC(C)C	VirtuousSweetBitter
trans-2-Hexenyl propionate	Sweet	CCC/C=C/COC(=O)CC	VirtuousSweetBitter
trans-2-Hexenyl valerate	Sweet	CCC/C=C/COC(=O)CCCC	VirtuousSweetBitter
trans-2-Pentenal	Sweet	CC/C=C/C=O	VirtuousSweetBitter
Trithioacetone	Sweet	CC1(C)SC(C)(C)SC(C)(C)S1	VirtuousSweetBitter
tyramine	Sweet	NCCc1ccc(O)cc1	VirtuousSweetBitter
UNII-TD4E94AD7V	Sweet	C/C=C/C/C=C/C(C)=O	VirtuousSweetBitter
Vanillic acid	Sweet	COc1cc(C(=O)O)ccc1O	VirtuousSweetBitter
Vanillyl alcohol	Sweet	COc1cc(CO)ccc1O	VirtuousSweetBitter
Vanillylacetone	Sweet	COc1cc(CCC(C)=O)ccc1O	VirtuousSweetBitter
Vanitrope	Sweet	C/C=C/c1ccc(OCC)c(O)c1	VirtuousSweetBitter
1,4-Anhydro-mannitol	Sweet	CC(O)(CO)C1OCC(O)C1O	VirtuousSweetBitter
2-(4-Methoxyphenylthio) benzoic Acid S-Oxide (23)	Sweet	COc1ccc([S+]([O-])c2ccccc2C(=O)O)cc1	VirtuousSweetBitter
3-anilino-2-styryl-3H-naphthol[l, 2-d]imidazole-5-sulfonate (SSN)	Sweet	CC(=C(C)c1nc2c3ccccc3c(S(=O)(=O)O)cc2n1Nc1ccccc1)c1ccccc1	VirtuousSweetBitter
4β,10α-dimethyl-1,2,3,4,5,10-hexahydrofluorene-4α,6α-dicarboxylic acid	Sweet	CC1(C(=O)O)CCCC2(C)c3ccccc3C(O)(C(=O)O)C12	VirtuousSweetBitter
Alitame	Sweet	CC(COCNC1C(C)(C)SC1(C)C)NCOCC(N)CC(=O)O	VirtuousSweetBitter
Ammonium glycyrrhizinate	Sweet	CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1.N	VirtuousSweetBitter
Asp 198	Sweet	CCC(CC)OC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC	VirtuousSweetBitter
Asp 208	Sweet	COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC(=O)OC1CC2CCC1(C)C2(C)C	VirtuousSweetBitter
Asp 215	Sweet	CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC(=O)OC1CC2CCC1(C)C2(C)C	VirtuousSweetBitter
Asp 4	Sweet	Cc1ccc(CC(C)NC(=O)C(N)CC(=O)O)cc1	VirtuousSweetBitter
Asp 52	Sweet	COC(=O)C(CCCCNOC(C)=O)NC(=O)C(N)CC(=O)O	VirtuousSweetBitter
Asp 53	Sweet	COC(=O)C(CCCNOC(C)=O)NC(=O)C(N)CC(=O)O	VirtuousSweetBitter
Asp 7	Sweet	CC(Cc1ccco1)NC(=O)C(N)CC(=O)O	VirtuousSweetBitter
Aspartame-acesulfame salt	Sweet	CC1=CC(=O)NS(=O)(=O)O1.COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O	VirtuousSweetBitter
Compound 34	Sweet	COc1ccc(C2Cc3cc(O)cc(O)c3C(=O)C2OC(C)=O)cc1O	VirtuousSweetBitter
Cyclocarioside A	Sweet	CC(=O)OCC1OC(OC2CCC3(C)C(CCC4(C)C3CC(OC3OC(C)C(O)C(O)C3O)C3C(C5(C)CCC(C(C)(C)O)O5)CCC34C)C2(C)C)C(O)C1O	VirtuousSweetBitter
Dihydroquercetin 4'-(methyl ether)	Sweet	COc1ccc(C2Oc3cc(O)cc(O)c3C(=O)C2O)cc1O	VirtuousSweetBitter
Glutamine	Sweet	NC(=O)C(N)CCC(=O)O	VirtuousSweetBitter
Histidine	Sweet	NC(Cc1c[nH]cn1)C(=O)O	VirtuousSweetBitter
Leucrose	Sweet	O=C(CO)C(O)C(O)C(CO)OC1OC(CO)C(O)C(O)C1O	VirtuousSweetBitter
Methyl dihydroxyacetone	Sweet	COCC(=O)CO	VirtuousSweetBitter
Mogroside IV	Sweet	CC(CCC(OC1OC(CO)C(O)C(O)C1OC1OC(O)C(O)C(O)C1CO)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C	VirtuousSweetBitter
N-Acetyl-D-glucosamine	Sweet	CC(=O)NC(C=O)C(O)C(O)C(O)CO	VirtuousSweetBitter
Potassium glycyrrhizinate	Sweet	CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)[O-])C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1.[K+]	VirtuousSweetBitter
Rebaudioside F	Sweet	C=C1CC23CCC4C(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OCC(O)C(O)C1O)C3	VirtuousSweetBitter
(2r 4s)-monatin	Sweet	N[C@H](C[C@@](O)(Cc1c[nH]c2ccccc12)C(=O)O)C(=O)O	VirtuousSweetBitter
(2s 4r)-monatin	Sweet	N[C@@H](C[C@](O)(Cc1c[nH]c2ccccc12)C(=O)O)C(=O)O	VirtuousSweetBitter
advantame	Sweet	COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NCCCc1ccc(OC)c(O)c1	VirtuousSweetBitter
alanine_ver1	Sweet	C[C@H](N)C(=O)O	VirtuousSweetBitter
alitame_ver3	Sweet	C[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)NC1C(C)(C)SC1(C)C	VirtuousSweetBitter
alitame_ver4	Sweet	C[C@H](NC(=O)[C@H](N)CC(=O)O)C(=O)NC1C(C)(C)SC1(C)C	VirtuousSweetBitter
allitol	Sweet	OC[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)CO	VirtuousSweetBitter
alpha-d-mannose	Sweet	OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O	VirtuousSweetBitter
aspartame	Sweet	COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O	VirtuousSweetBitter
beta-d-fructofuranose	Sweet	OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O	VirtuousSweetBitter
cellobiose_ver1	Sweet	OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O	VirtuousSweetBitter
cellobiose_ver2	Sweet	OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O	VirtuousSweetBitter
cellobiose_ver4	Sweet	OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O	VirtuousSweetBitter
cellobiose_ver5	Sweet	OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O	VirtuousSweetBitter
cellobiose_ver6	Sweet	OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	VirtuousSweetBitter
cid102438594	Sweet	COC(=O)[C@@](C)(Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O	VirtuousSweetBitter
cid13020135	Sweet	COC(=O)C(Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O	VirtuousSweetBitter
cid15931060	Sweet	COC(=O)[C@](C)(Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O	VirtuousSweetBitter
cid54374854	Sweet	COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)C(C)C(=O)O	VirtuousSweetBitter
cid67127145	Sweet	COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O.COC(=O)[C@@H](N)Cc1ccccc1	VirtuousSweetBitter
